,Id,Date,TotalSteps,TotalDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,ModeratelyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Weekday,ActivityType,TotalTimeInBed,TotalMinutesAsleep,TotalMinutesNotAsleep,SleepRange
406,4319703577,5/6/2016,9524,6.420000076,0.409999996,0.469999999,5.460000038,0,6,11,314,692,2266,Friday,Sedentary,491,450,41,Good Sleep
407,4319703577,5/7/2016,7937,5.329999924,0.189999998,1.049999952,4.079999924,0,3,28,279,586,2158,Saturday,Sedentary,530,507,23,Over Sleep
408,4319703577,5/8/2016,3672,2.460000038,0,0,2.460000038,0,0,0,153,603,1792,Sunday,Sedentary,638,602,36,Over Sleep
409,4319703577,5/9/2016,10378,6.960000038,0.140000001,0.560000002,6.25,0,2,14,374,490,2345,Monday,Sedentary,565,535,30,Over Sleep
410,4319703577,5/10/2016,9487,6.369999886,0.209999993,0.460000008,5.699999809,0,3,12,329,555,2260,Tuesday,Sedentary,517,487,30,Over Sleep
411,4319703577,5/11/2016,9129,6.130000114,0.200000003,0.74000001,5.179999828,0,3,18,311,574,2232,Wednesday,Sedentary,558,529,29,Over Sleep
412,4319703577,5/12/2016,17,0.01,0,0,0.01,0,0,0,2,0,257,Thursday,Lightly Active,321,302,19,Under Sleep
413,4388161847,4/12/2016,10122,7.78000021,0,0,0,0,0,0,0,1440,2955,Tuesday,Sedentary,,,,
414,4388161847,4/13/2016,10993,8.449999809,0.059999999,0.629999995,3.880000114,0,1,14,150,1275,3092,Wednesday,Sedentary,,,,
415,4388161847,4/14/2016,8863,6.820000172,0.129999995,1.070000052,5.619999886,0,10,35,219,945,2998,Thursday,Sedentary,,,,
416,4388161847,4/15/2016,8758,6.730000019,0,0,6.730000019,0,0,0,299,837,3066,Friday,Sedentary,526,499,27,Over Sleep
417,4388161847,4/16/2016,6580,5.059999943,0.209999993,0.400000006,4.449999809,0,6,9,253,609,3073,Saturday,Sedentary,448,426,22,Good Sleep
418,4388161847,4/17/2016,4660,3.579999924,0,0,3.579999924,0,0,0,201,721,2572,Sunday,Sedentary,641,619,22,Over Sleep
419,4388161847,4/18/2016,11009,9.100000381,3.559999943,0.400000006,5.139999866,0,27,8,239,1017,3274,Monday,Sedentary,104,99,5,Under Sleep
420,4388161847,4/19/2016,10181,7.829999924,1.370000005,0.689999998,5.769999981,0,20,16,249,704,3015,Tuesday,Sedentary,338,329,9,Under Sleep
421,4388161847,4/20/2016,10553,8.119999886,1.100000024,1.720000029,5.289999962,0,19,42,228,696,3083,Wednesday,Sedentary,451,421,30,Good Sleep
422,4388161847,4/21/2016,10055,7.730000019,0.370000005,0.389999986,6.980000019,0,7,12,272,853,3069,Thursday,Sedentary,458,442,16,Good Sleep
423,4388161847,4/22/2016,12139,9.340000153,3.299999952,1.110000014,4.920000076,0,77,25,220,945,3544,Friday,Sedentary,85,82,3,Under Sleep
424,4388161847,4/23/2016,13236,10.18000031,4.5,0.319999993,5.349999905,0,58,5,215,749,3306,Saturday,Sedentary,501,478,23,Good Sleep
425,4388161847,4/24/2016,10243,7.880000114,1.080000043,0.50999999,6.300000191,0,14,8,239,584,2885,Sunday,Sedentary,595,552,43,Over Sleep
426,4388161847,4/25/2016,12961,9.970000267,0.730000019,1.399999976,7.840000153,0,11,31,301,1054,3288,Monday,Sedentary,,,,
427,4388161847,4/26/2016,9461,7.28000021,0.939999998,1.059999943,5.269999981,0,14,23,224,673,2929,Tuesday,Sedentary,346,319,27,Under Sleep
428,4388161847,4/27/2016,11193,8.609999657,0.699999988,2.50999999,5.389999866,0,11,48,241,684,3074,Wednesday,Sedentary,500,439,61,Good Sleep
429,4388161847,4/28/2016,10074,7.75,1.289999962,0.430000007,6.03000021,0,19,9,234,878,2969,Thursday,Sedentary,458,428,30,Good Sleep
430,4388161847,4/29/2016,9232,7.099999905,0.800000012,0.889999986,5.420000076,0,13,16,236,1175,2979,Friday,Sedentary,,,,
431,4388161847,4/30/2016,12533,9.640000343,0.699999988,2,6.940000057,0,14,43,300,537,3283,Saturday,Sedentary,430,409,21,Under Sleep
432,4388161847,5/1/2016,10255,7.889999866,1.00999999,0.680000007,6.199999809,0,12,15,241,579,2926,Sunday,Sedentary,597,547,50,Over Sleep
433,4388161847,5/2/2016,10096,8.399999619,3.769999981,0.079999998,4.550000191,0,33,4,204,935,3147,Monday,Sedentary,376,368,8,Under Sleep
434,4388161847,5/3/2016,12727,9.789999962,1.129999995,0.779999971,7.880000114,0,18,18,306,984,3290,Tuesday,Sedentary,,,,
435,4388161847,5/4/2016,12375,9.520000458,2.789999962,0.930000007,5.800000191,0,35,21,251,632,3162,Wednesday,Sedentary,414,390,24,Under Sleep
436,4388161847,5/5/2016,9603,7.380000114,0.629999995,1.669999957,5.090000153,0,12,39,199,896,2899,Thursday,Sedentary,495,471,24,Good Sleep
437,4388161847,5/6/2016,13175,10.13000011,2.109999895,2.089999914,5.929999828,0,33,45,262,1100,3425,Friday,Sedentary,,,,
438,4388161847,5/7/2016,22770,17.54000092,9.449999809,2.769999981,5.329999924,0,120,56,260,508,4022,Saturday,Sedentary,496,472,24,Good Sleep
439,4388161847,5/8/2016,17298,14.38000011,9.890000343,1.25999999,3.230000019,0,107,38,178,576,3934,Sunday,Sedentary,541,529,12,Over Sleep
440,4388161847,5/9/2016,10218,7.860000134,0.340000004,0.730000019,6.789999962,0,6,19,258,1020,3013,Monday,Sedentary,65,62,3,Under Sleep
441,4388161847,5/10/2016,10299,7.920000076,0.810000002,0.649999976,6.460000038,0,13,14,267,648,3061,Tuesday,Sedentary,375,354,21,Under Sleep
442,4388161847,5/11/2016,10201,7.840000153,0.529999971,0.790000021,6.53000021,0,8,18,256,858,2954,Wednesday,Sedentary,494,469,25,Good Sleep
443,4388161847,5/12/2016,3369,2.589999914,0,0,2.589999914,0,0,0,108,825,1623,Thursday,Sedentary,,,,
444,4445114986,4/12/2016,3276,2.200000048,0,0,2.200000048,0,0,0,196,787,2113,Tuesday,Sedentary,457,429,28,Good Sleep
445,4445114986,4/13/2016,2961,1.99000001,0,0,1.99000001,0,0,0,194,840,2095,Wednesday,Sedentary,406,370,36,Under Sleep
446,4445114986,4/14/2016,3974,2.670000076,0,0,2.670000076,0,0,0,231,717,2194,Thursday,Sedentary,492,441,51,Good Sleep
447,4445114986,4/15/2016,7198,4.829999924,0,0,4.829999924,0,0,0,350,711,2496,Friday,Sedentary,379,337,42,Under Sleep
448,4445114986,4/16/2016,3945,2.650000095,0,0,2.650000095,0,0,0,225,716,2180,Saturday,Sedentary,499,462,37,Good Sleep
449,4445114986,4/17/2016,2268,1.519999981,0,0,1.519999981,0,0,0,114,1219,1933,Sunday,Sedentary,107,98,9,Under Sleep
450,4445114986,4/18/2016,6155,4.239999771,2,0.289999992,1.950000048,0,25,6,162,1247,2248,Monday,Sedentary,,,,
451,4445114986,4/19/2016,2064,1.389999986,0,0,1.389999986,0,0,0,121,895,1954,Tuesday,Sedentary,424,388,36,Under Sleep
452,4445114986,4/20/2016,2072,1.389999986,0,0,1.389999986,0,0,0,137,841,1974,Wednesday,Sedentary,462,439,23,Good Sleep
453,4445114986,4/21/2016,3809,2.559999943,0,0,2.539999962,0,0,0,215,756,2150,Thursday,Sedentary,469,436,33,Good Sleep
454,4445114986,4/22/2016,6831,4.579999924,0,0,4.579999924,0,0,0,317,706,2432,Friday,Sedentary,417,388,29,Under Sleep
455,4445114986,4/23/2016,4363,2.930000067,0,0,2.930000067,0,0,0,201,1239,2149,Saturday,Sedentary,,,,
456,4445114986,4/24/2016,5002,3.359999895,0,0,3.359999895,0,0,0,244,1196,2247,Sunday,Sedentary,,,,
457,4445114986,4/25/2016,3385,2.269999981,0,0,2.269999981,0,0,0,179,916,2070,Monday,Sedentary,345,328,17,Under Sleep
458,4445114986,4/26/2016,6326,4.409999847,2.410000086,0.039999999,1.960000038,0,29,1,180,839,2291,Tuesday,Sedentary,391,353,38,Under Sleep
459,4445114986,4/27/2016,7243,5.03000021,2.619999886,0.029999999,2.380000114,0,32,1,194,839,2361,Wednesday,Sedentary,374,332,42,Under Sleep
460,4445114986,4/28/2016,4493,3.00999999,0,0,3.00999999,0,0,0,236,762,2203,Thursday,Sedentary,442,419,23,Under Sleep
461,4445114986,4/29/2016,4676,3.140000105,0,0,3.130000114,0,0,0,226,1106,2196,Friday,Sedentary,108,106,2,Under Sleep
462,4445114986,4/30/2016,6222,4.179999828,0,0,4.179999828,0,0,0,290,797,2363,Saturday,Sedentary,353,322,31,Under Sleep
463,4445114986,5/1/2016,5232,3.50999999,0,0,3.50999999,0,0,0,240,741,2246,Sunday,Sedentary,459,439,20,Good Sleep
464,4445114986,5/2/2016,6910,4.75,2.210000038,0.189999998,2.349999905,0,27,4,200,667,2336,Monday,Sedentary,542,502,40,Over Sleep
465,4445114986,5/3/2016,7502,5.179999828,2.480000019,0.109999999,2.579999924,0,30,2,233,725,2421,Tuesday,Sedentary,450,417,33,Under Sleep
466,4445114986,5/4/2016,2923,1.960000038,0,0,1.960000038,0,0,0,180,897,2070,Wednesday,Sedentary,363,337,26,Under Sleep
467,4445114986,5/5/2016,3800,2.549999952,0.119999997,0.239999995,2.180000067,0,2,6,185,734,2120,Thursday,Sedentary,513,462,51,Good Sleep
468,4445114986,5/6/2016,4514,3.029999971,0,0,3.029999971,0,0,0,229,809,2211,Friday,Sedentary,402,374,28,Under Sleep
469,4445114986,5/7/2016,5183,3.589999914,2.130000114,0.189999998,1.25,0,26,4,108,866,2123,Saturday,Sedentary,436,401,35,Under Sleep
470,4445114986,5/8/2016,7303,4.900000095,0,0.25,4.650000095,0,0,8,308,733,2423,Sunday,Sedentary,391,361,30,Under Sleep
471,4445114986,5/9/2016,5275,3.539999962,0,0,3.539999962,0,0,0,266,641,2281,Monday,Sedentary,533,457,76,Good Sleep
472,4445114986,5/10/2016,3915,2.630000114,0,0,2.630000114,0,0,0,231,783,2181,Tuesday,Sedentary,426,405,21,Under Sleep
473,4445114986,5/11/2016,9105,6.110000134,2.25,1,2.859999895,0,34,22,232,622,2499,Wednesday,Sedentary,530,499,31,Over Sleep
474,4445114986,5/12/2016,768,0.519999981,0,0,0.519999981,0,0,0,58,380,1212,Thursday,Sedentary,501,483,18,Over Sleep
475,4558609924,4/12/2016,5135,3.390000105,0,0,3.390000105,0,0,0,318,1122,1909,Tuesday,Sedentary,,,,
476,4558609924,4/13/2016,4978,3.289999962,1.24000001,0.439999998,1.610000014,0,19,7,127,1287,1722,Wednesday,Sedentary,,,,
477,4558609924,4/14/2016,6799,4.489999771,0,0,4.489999771,0,0,0,279,1161,1922,Thursday,Sedentary,,,,
478,4558609924,4/15/2016,7795,5.150000095,0.589999974,0.839999974,3.730000019,0,17,30,262,1131,2121,Friday,Sedentary,,,,
479,4558609924,4/16/2016,7289,4.820000172,0.550000012,0.75,3.5,0,8,12,308,1112,1997,Saturday,Sedentary,,,,
480,4558609924,4/17/2016,9634,6.400000095,0.550000012,1.139999986,4.710000038,0,7,19,304,1110,2117,Sunday,Sedentary,,,,
481,4558609924,4/18/2016,8940,5.909999847,0.980000019,0.930000007,4,0,14,15,331,1080,2116,Monday,Sedentary,,,,
482,4558609924,4/19/2016,5401,3.569999933,0.050000001,0.360000014,3.160000086,0,1,9,248,1182,1876,Tuesday,Sedentary,,,,
483,4558609924,4/20/2016,4803,3.170000076,0,0,3.170000076,0,0,0,222,1218,1788,Wednesday,Sedentary,,,,
484,4558609924,4/21/2016,13743,9.079999924,0.419999987,0.970000029,7.699999809,0,6,21,432,844,2486,Thursday,Sedentary,137,126,11,Under Sleep
485,4558609924,4/22/2016,9601,6.349999905,1.370000005,1.5,3.470000029,0,20,25,273,1122,2094,Friday,Sedentary,,,,
486,4558609924,4/23/2016,6890,4.550000191,0.340000004,0.200000003,4.010000229,0,5,5,308,1122,2085,Saturday,Sedentary,,,,
487,4558609924,4/24/2016,8563,5.659999847,0,0,5.650000095,0,0,0,395,1045,2173,Sunday,Sedentary,,,,
488,4558609924,4/25/2016,8095,5.349999905,0.589999974,0.25,4.510000229,0,18,10,340,993,2225,Monday,Sedentary,,,,
489,4558609924,4/26/2016,9148,6.050000191,0.430000007,2.029999971,3.589999914,0,12,41,283,1062,2223,Tuesday,Sedentary,121,103,18,Under Sleep
490,4558609924,4/27/2016,9557,6.320000172,1.960000038,0.889999986,3.460000038,0,27,14,312,1087,2098,Wednesday,Sedentary,,,,
491,4558609924,4/28/2016,9451,6.25,0.02,0.270000011,5.949999809,0,1,11,367,985,2185,Thursday,Sedentary,,,,
492,4558609924,4/29/2016,7833,5.179999828,1.019999981,1.850000024,2.309999943,0,15,29,197,1096,1918,Friday,Sedentary,179,171,8,Under Sleep
493,4558609924,4/30/2016,10319,6.820000172,0.469999999,1.889999986,4.460000038,0,7,29,293,1111,2105,Saturday,Sedentary,,,,
494,4558609924,5/1/2016,3428,2.269999981,0,0,2.269999981,0,0,0,190,1121,1692,Sunday,Sedentary,129,115,14,Under Sleep
495,4558609924,5/2/2016,7891,5.21999979,0,0,5.21999979,0,0,0,383,1057,2066,Monday,Sedentary,,,,
496,4558609924,5/3/2016,5267,3.480000019,0.600000024,0.280000001,2.599999905,0,21,10,237,1172,1953,Tuesday,Sedentary,,,,
497,4558609924,5/4/2016,5232,3.460000038,0,0,3.460000038,0,0,0,252,1188,1842,Wednesday,Sedentary,,,,
498,4558609924,5/5/2016,10611,7.010000229,1.00999999,0.5,5.510000229,0,14,8,370,1048,2262,Thursday,Sedentary,,,,
499,4558609924,5/6/2016,3755,2.480000019,0,0,2.480000019,0,0,0,202,1238,1722,Friday,Sedentary,,,,
500,4558609924,5/7/2016,8237,5.440000057,1.610000014,1,2.829999924,0,23,16,233,1116,1973,Saturday,Sedentary,,,,
501,4558609924,5/8/2016,6543,4.329999924,1.799999952,0.5,2.019999981,0,66,35,238,1019,2666,Sunday,Sedentary,134,123,11,Under Sleep
502,4558609924,5/9/2016,11451,7.570000172,0.430000007,1.620000005,5.519999981,0,6,30,339,1065,2223,Monday,Sedentary,,,,
503,4558609924,5/10/2016,6435,4.25,0.74000001,1.120000005,2.390000105,0,11,18,220,1191,1889,Tuesday,Sedentary,,,,
504,4558609924,5/11/2016,9108,6.019999981,0.25999999,1.820000052,3.940000057,0,4,31,324,1081,2131,Wednesday,Sedentary,,,,
505,4558609924,5/12/2016,6307,4.170000076,0,0,4.170000076,0,0,0,247,736,1452,Thursday,Sedentary,,,,
506,4702921684,4/12/2016,7213,5.880000114,0,0,5.849999905,0,0,0,263,718,2947,Tuesday,Sedentary,439,425,14,Good Sleep
507,4702921684,4/13/2016,6877,5.579999924,0,0,5.579999924,0,0,0,258,777,2898,Wednesday,Sedentary,430,400,30,Under Sleep
508,4702921684,4/14/2016,7860,6.369999886,0,0,6.369999886,0,0,0,271,772,2984,Thursday,Sedentary,415,384,31,Under Sleep
509,4702921684,4/15/2016,6506,5.28000021,0.07,0.419999987,4.789999962,0,1,8,256,944,2896,Friday,Sedentary,257,253,4,Under Sleep
510,4702921684,4/16/2016,11140,9.029999733,0.239999995,1.25,7.539999962,0,3,24,335,556,3328,Saturday,Sedentary,406,382,24,Under Sleep
511,4702921684,4/17/2016,12692,10.28999996,0.959999979,3.460000038,5.880000114,0,12,66,302,437,3394,Sunday,Sedentary,612,591,21,Over Sleep
512,4702921684,4/18/2016,9105,7.380000114,1.820000052,1.49000001,4.070000172,0,22,30,191,890,3013,Monday,Sedentary,312,293,19,Under Sleep
513,4702921684,4/19/2016,6708,5.440000057,0.879999995,0.370000005,4.190000057,0,10,8,179,757,2812,Tuesday,Sedentary,487,457,30,Good Sleep
514,4702921684,4/20/2016,8793,7.130000114,0.159999996,1.230000019,5.730000019,0,2,29,260,717,3061,Wednesday,Sedentary,468,454,14,Good Sleep
515,4702921684,4/21/2016,6530,5.300000191,0.310000002,2.049999952,2.940000057,0,4,41,144,901,2729,Thursday,Sedentary,434,425,9,Good Sleep
516,4702921684,4/22/2016,1664,1.350000024,0,0,1.350000024,0,0,0,72,1341,2241,Friday,Sedentary,,,,
517,4702921684,4/23/2016,15126,12.27000046,0.75999999,3.24000001,8.270000458,0,9,66,408,469,3691,Saturday,Sedentary,475,465,10,Good Sleep
518,4702921684,4/24/2016,15050,12.22000027,1.200000048,5.119999886,5.880000114,0,15,95,281,542,3538,Sunday,Sedentary,506,480,26,Good Sleep
519,4702921684,4/25/2016,9167,7.429999828,0.49000001,0.819999993,6.110000134,0,6,15,270,730,3064,Monday,Sedentary,380,370,10,Under Sleep
520,4702921684,4/26/2016,6108,4.949999809,0.07,0.349999994,4.539999962,0,1,8,216,765,2784,Tuesday,Sedentary,429,421,8,Good Sleep
521,4702921684,4/27/2016,7047,5.71999979,0.090000004,0.800000012,4.78000021,0,1,16,238,733,2908,Wednesday,Sedentary,449,432,17,Good Sleep
522,4702921684,4/28/2016,9023,7.320000172,1.129999995,0.419999987,5.769999981,0,14,9,232,738,3033,Thursday,Sedentary,461,442,19,Good Sleep
523,4702921684,4/29/2016,9930,8.050000191,1.059999943,0.920000017,6.070000172,0,12,19,267,692,3165,Friday,Sedentary,447,433,14,Good Sleep
524,4702921684,4/30/2016,10144,8.229999542,0.319999993,2.029999971,5.880000114,0,4,36,263,728,3115,Saturday,Sedentary,501,479,22,Good Sleep
525,4702921684,5/1/2016,0,0,0,0,0,0,0,0,0,1440,2017,Sunday,Sedentary,,,,
526,4702921684,5/2/2016,7245,5.920000076,0.379999995,1.74000001,3.75999999,0,5,40,195,1131,2859,Monday,Sedentary,,,,
527,4702921684,5/3/2016,9454,7.670000076,0,0,7.670000076,0,0,0,313,729,3145,Tuesday,Sedentary,373,327,46,Under Sleep
528,4702921684,5/4/2016,8161,6.619999886,0.340000004,0.730000019,5.539999962,0,4,15,251,757,3004,Wednesday,Sedentary,434,412,22,Under Sleep
529,4702921684,5/5/2016,8614,6.989999771,0.670000017,0.219999999,6.090000153,0,8,5,241,745,3006,Thursday,Sedentary,428,414,14,Under Sleep
530,4702921684,5/6/2016,6943,5.630000114,0.079999998,0.660000026,4.869999886,0,1,16,207,682,2859,Friday,Sedentary,449,404,45,Under Sleep
531,4702921684,5/7/2016,14370,11.64999962,0.370000005,2.309999943,8.970000267,0,5,46,439,577,3683,Saturday,Sedentary,543,520,23,Over Sleep
532,4702921684,5/8/2016,12857,10.43000031,0.680000007,6.210000038,3.539999962,0,9,125,192,1019,3287,Sunday,Sedentary,,,,
533,4702921684,5/9/2016,8232,6.679999828,0,0.569999993,6.099999905,0,0,12,253,746,2990,Monday,Sedentary,458,435,23,Good Sleep
534,4702921684,5/10/2016,10613,8.609999657,0.079999998,1.879999995,6.650000095,0,1,37,262,701,3172,Tuesday,Sedentary,431,416,15,Under Sleep
535,4702921684,5/11/2016,9810,7.960000038,0.779999971,2.160000086,4.980000019,0,10,41,235,784,3069,Wednesday,Sedentary,366,354,12,Under Sleep
536,4702921684,5/12/2016,2752,2.230000019,0,0,2.230000019,0,0,0,68,241,1240,Thursday,Sedentary,442,404,38,Under Sleep
537,5553957443,4/12/2016,11596,7.570000172,1.370000005,0.790000021,5.409999847,0,19,13,277,767,2026,Tuesday,Sedentary,464,441,23,Good Sleep
538,5553957443,4/13/2016,4832,3.160000086,0,0,3.160000086,0,0,0,226,647,1718,Wednesday,Sedentary,488,455,33,Good Sleep
539,5553957443,4/14/2016,17022,11.11999989,4,2.450000048,4.670000076,0,61,41,256,693,2324,Thursday,Sedentary,418,357,61,Under Sleep
540,5553957443,4/15/2016,16556,10.85999966,4.159999847,1.980000019,4.710000038,0,58,38,239,689,2254,Friday,Sedentary,409,377,32,Under Sleep
541,5553957443,4/16/2016,5771,3.769999981,0,0,3.769999981,0,0,0,288,521,1831,Saturday,Sedentary,686,651,35,Over Sleep
542,5553957443,4/17/2016,655,0.430000007,0,0,0.430000007,0,0,0,46,943,1397,Sunday,Sedentary,402,350,52,Under Sleep
543,5553957443,4/18/2016,3727,2.430000067,0,0,2.430000067,0,0,0,206,622,1683,Monday,Sedentary,541,520,21,Over Sleep
544,5553957443,4/19/2016,15482,10.10999966,4.28000021,1.659999967,4.179999828,0,69,28,249,756,2284,Tuesday,Sedentary,410,357,53,Under Sleep
545,5553957443,4/20/2016,2713,1.769999981,0,0,1.769999981,0,0,0,148,598,1570,Wednesday,Sedentary,678,658,20,Over Sleep
546,5553957443,4/21/2016,12346,8.06000042,2.950000048,2.160000086,2.960000038,0,47,42,177,801,2066,Thursday,Sedentary,431,399,32,Under Sleep
547,5553957443,4/22/2016,11682,7.630000114,1.379999995,0.629999995,5.599999905,0,25,16,270,781,2105,Friday,Sedentary,353,322,31,Under Sleep
548,5553957443,4/23/2016,4112,2.690000057,0,0,2.680000067,0,0,0,272,443,1776,Saturday,Sedentary,725,631,94,Over Sleep
549,5553957443,4/24/2016,1807,1.179999948,0,0,1.179999948,0,0,0,104,582,1507,Sunday,Sedentary,640,553,87,Over Sleep
550,5553957443,4/25/2016,10946,7.190000057,2.930000067,0.569999993,3.690000057,0,51,11,201,732,2033,Monday,Sedentary,468,433,35,Good Sleep
551,5553957443,4/26/2016,11886,7.760000229,2.369999886,0.930000007,4.460000038,0,40,18,238,750,2093,Tuesday,Sedentary,453,412,41,Under Sleep
552,5553957443,4/27/2016,10538,6.880000114,1.139999986,1,4.739999771,0,16,16,206,745,1922,Wednesday,Sedentary,391,347,44,Under Sleep
553,5553957443,4/28/2016,11393,7.630000114,3.710000038,0.75,3.170000076,0,49,13,165,727,1999,Thursday,Sedentary,457,421,36,Good Sleep
554,5553957443,4/29/2016,12764,8.329999924,2.789999962,0.639999986,4.909999847,0,46,15,270,709,2169,Friday,Sedentary,495,450,45,Good Sleep
555,5553957443,4/30/2016,1202,0.779999971,0,0,0.779999971,0,0,0,84,506,1463,Saturday,Sedentary,843,775,68,Over Sleep
556,5553957443,5/1/2016,5164,3.369999886,0,0,3.369999886,0,0,0,237,436,1747,Sunday,Sedentary,686,622,64,Over Sleep
557,5553957443,5/2/2016,9769,6.380000114,1.059999943,0.409999996,4.900000095,0,23,9,227,724,1996,Monday,Sedentary,471,409,62,Under Sleep
558,5553957443,5/3/2016,12848,8.390000343,1.5,1.200000048,5.679999828,0,26,29,247,812,2116,Tuesday,Sedentary,429,380,49,Under Sleep
559,5553957443,5/4/2016,4249,2.769999981,0,0,2.769999981,0,0,0,224,651,1698,Wednesday,Sedentary,470,447,23,Good Sleep
560,5553957443,5/5/2016,14331,9.510000229,3.430000067,1.659999967,4.429999828,0,44,29,241,692,2156,Thursday,Sedentary,464,419,45,Under Sleep
561,5553957443,5/6/2016,9632,6.289999962,1.519999981,0.540000021,4.230000019,0,21,9,229,761,1916,Friday,Sedentary,434,400,34,Under Sleep
562,5553957443,5/7/2016,1868,1.220000029,0,0,1.220000029,0,0,0,96,902,1494,Saturday,Sedentary,470,442,28,Good Sleep
563,5553957443,5/8/2016,6083,4,0.219999999,0.469999999,3.299999952,0,3,8,210,505,1762,Sunday,Sedentary,608,568,40,Over Sleep
564,5553957443,5/9/2016,11611,7.579999924,2.130000114,0.889999986,4.559999943,0,59,22,251,667,2272,Monday,Sedentary,494,453,41,Good Sleep
565,5553957443,5/10/2016,16358,10.71000004,3.869999886,1.610000014,5.199999809,0,61,40,265,707,2335,Tuesday,Sedentary,443,418,25,Under Sleep
566,5553957443,5/11/2016,4926,3.220000029,0,0,3.220000029,0,0,0,195,628,1693,Wednesday,Sedentary,486,463,23,Good Sleep
567,5553957443,5/12/2016,3121,2.039999962,0.579999983,0.400000006,1.059999943,0,8,6,48,222,741,Thursday,Sedentary,475,438,37,Good Sleep
568,5577150313,4/12/2016,8135,6.079999924,3.599999905,0.379999995,2.099999905,0,86,16,140,728,3405,Tuesday,Sedentary,438,419,19,Under Sleep
569,5577150313,4/13/2016,5077,3.789999962,0.319999993,0.219999999,3.25,0,15,11,144,776,2551,Wednesday,Sedentary,458,432,26,Good Sleep
570,5577150313,4/14/2016,8596,6.420000076,3.329999924,0.310000002,2.779999971,0,118,30,176,662,4022,Thursday,Sedentary,497,477,20,Good Sleep
571,5577150313,4/15/2016,12087,9.079999924,3.920000076,1.600000024,3.559999943,0,115,54,199,695,4005,Friday,Sedentary,413,392,21,Under Sleep
572,5577150313,4/16/2016,14269,10.65999985,6.639999866,1.279999971,2.730000019,0,184,56,158,472,4274,Saturday,Sedentary,445,406,39,Under Sleep
573,5577150313,4/17/2016,12231,9.140000343,5.980000019,0.829999983,2.319999933,0,200,37,159,525,4552,Sunday,Sedentary,583,549,34,Over Sleep
574,5577150313,4/18/2016,9893,7.389999866,4.860000134,0.720000029,1.820000052,0,114,32,130,623,3625,Monday,Sedentary,553,527,26,Over Sleep
575,5577150313,4/19/2016,12574,9.420000076,7.019999981,0.639999986,1.75999999,0,108,23,111,733,3501,Tuesday,Sedentary,465,449,16,Good Sleep
576,5577150313,4/20/2016,8330,6.21999979,4.119999886,0.340000004,1.75999999,0,87,16,113,773,3192,Wednesday,Sedentary,480,447,33,Good Sleep
577,5577150313,4/21/2016,10830,8.090000153,3.650000095,1.659999967,2.779999971,0,110,74,175,670,4018,Thursday,Sedentary,437,414,23,Under Sleep
578,5577150313,4/22/2016,9172,6.849999905,2.420000076,0.790000021,3.299999952,0,62,30,200,823,3329,Friday,Sedentary,366,338,28,Under Sleep
579,5577150313,4/23/2016,7638,5.710000038,1.210000038,0.360000014,4.139999866,0,24,24,223,627,3152,Saturday,Sedentary,402,384,18,Under Sleep
580,5577150313,4/24/2016,15764,11.77999973,7.650000095,2.150000095,1.980000019,0,210,65,141,425,4392,Sunday,Sedentary,615,543,72,Over Sleep
581,5577150313,4/25/2016,6393,4.78000021,1.350000024,0.670000017,2.75999999,0,61,38,214,743,3374,Monday,Sedentary,461,421,40,Good Sleep
582,5577150313,4/26/2016,5325,3.980000019,0.850000024,0.649999976,2.470000029,0,38,32,181,759,3088,Tuesday,Sedentary,377,354,23,Under Sleep
583,5577150313,4/27/2016,6805,5.139999866,1.809999943,0.400000006,2.930000067,0,63,16,190,773,3294,Wednesday,Sedentary,452,424,28,Good Sleep
584,5577150313,4/28/2016,9841,7.429999828,3.25,1.169999957,3.00999999,0,99,51,141,692,3580,Thursday,Sedentary,372,361,11,Under Sleep
585,5577150313,4/29/2016,7924,5.920000076,2.839999914,0.610000014,2.470000029,0,97,36,165,739,3544,Friday,Sedentary,485,459,26,Good Sleep
586,5577150313,4/30/2016,12363,9.239999771,5.829999924,0.790000021,2.609999895,0,207,45,163,621,4501,Saturday,Sedentary,433,412,21,Under Sleep
587,5577150313,5/1/2016,13368,9.989999771,5.309999943,1.440000057,3.24000001,0,194,72,178,499,4546,Sunday,Sedentary,398,379,19,Under Sleep
588,5577150313,5/2/2016,7439,5.559999943,1.120000005,0.349999994,4.070000172,0,37,20,235,732,3014,Monday,Sedentary,553,525,28,Over Sleep
589,5577150313,5/3/2016,11045,8.25,4.519999981,0.150000006,3.569999933,0,97,8,212,580,3795,Tuesday,Sedentary,543,508,35,Over Sleep
590,5577150313,5/4/2016,5206,3.890000105,1.559999943,0.25,2.079999924,0,25,9,141,631,2755,Wednesday,Sedentary,634,603,31,Over Sleep
591,5577150313,5/5/2016,7550,5.639999866,2.5,0.469999999,2.670000076,0,45,21,143,1153,3004,Thursday,Sedentary,78,74,4,Under Sleep
592,5577150313,5/6/2016,4950,3.700000048,1.929999948,0.319999993,1.450000048,0,41,16,79,1304,2643,Friday,Sedentary,,,,
593,5577150313,5/7/2016,0,0,0,0,0,0,0,0,0,1440,1819,Saturday,Sedentary,,,,
594,5577150313,5/8/2016,0,0,0,0,0,0,0,0,0,1440,1819,Sunday,Sedentary,,,,
